蓝光测试,#genre#
EuroNews,http://9186663.mhw183.cn/yqkkopt.php?IJK=d41qr487er12311123rd&tid=live3&id=euronews
人間衛視,http://9186663.mhw183.cn/yqkkopt.php?IJK=d41qr487er12311123rd&tid=live3&id=rjws
唯心電視,http://9186663.mhw183.cn/yqkkopt.php?IJK=d41qr487er12311123rd&tid=live3&id=wx
生命電視,http://9186663.mhw183.cn/yqkkopt.php?IJK=d41qr487er12311123rd&tid=live3&id=sm

中数频道,#genre# 
求索动物,http://117.148.187.83/PLTV/88888888/224/3221226695/index.m3u8
求索纪录,http://112.17.40.154/PLTV/88888888/224/3221226610/index.m3u8
求索科学,http://112.17.40.200/PLTV/88888888/224/3221226608/index.m3u8
求索生活,http://112.17.40.36/PLTV/88888888/224/3221226606/index.m3u8
黑莓动画 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225914/1.m3u8
黑莓动画 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226289/1.m3u8
黑莓电影 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225927/1.m3u8
黑莓电影 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226292/1.m3u8
黑莓电竞 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225931/1.m3u8
黑莓电竞 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226250/1.m3u8
黑莓电竞 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226262/1.m3u8
黑莓电竞 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226307/1.m3u8
NewTV中国功夫 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225951/1.m3u8
NewTV中国功夫 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226298/1.m3u8
NewTV中国功夫 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226321/1.m3u8
NewTV怡伴健康 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225919/1.m3u8
NewTV怡伴健康 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226306/1.m3u8
NewTV怡伴健康 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226327/1.m3u8
NewTV军事评论 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225926/1.m3u8
NewTV军事评论 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226303/1.m3u8
NewTV军事评论 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226326/1.m3u8
NewTV军旅剧场 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225923/1.m3u8
NewTV军旅剧场 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226301/1.m3u8
NewTV军旅剧场 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226324/1.m3u8
NewTV农业致富 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225930/1.m3u8
NewTV农业致富 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226304/1.m3u8
NewTV动作电影 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225915/1.m3u8
NewTV动作电影 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226288/1.m3u8
NewTV动作电影 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226329/1.m3u8
NewTV古装剧场 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225916/1.m3u8
NewTV古装剧场 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226300/1.m3u8
NewTV古装剧场 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226323/1.m3u8
NewTV家庭剧场 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225918/1.m3u8
NewTV家庭剧场 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226290/1.m3u8
NewTV家庭剧场 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226330/1.m3u8
NewTV惊悚悬疑 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225921/1.m3u8
NewTV惊悚悬疑 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226294/1.m3u8
NewTV惊悚悬疑 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226423/1.m3u8
NewTV明星大片 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225929/1.m3u8
NewTV明星大片 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226295/1.m3u8
NewTV明星大片 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226425/1.m3u8
NewTV武搏世界 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226171/1.m3u8
NewTV武搏世界 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226297/1.m3u8
NewTV武搏世界 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226320/1.m3u8
NewTV海外剧场 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225917/1.m3u8
NewTV海外剧场 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226302/1.m3u8
NewTV海外剧场 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226325/1.m3u8
NewTV潮妈辣婆 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225957/1.m3u8
NewTV潮妈辣婆 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226286/1.m3u8
NewTV炫舞未来 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226248/1.m3u8
NewTV爱情喜剧 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225913/1.m3u8
NewTV爱情喜剧 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226299/1.m3u8
NewTV爱情喜剧 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226322/1.m3u8
NewTV精品体育 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226287/1.m3u8
NewTV精品体育 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226328/1.m3u8
NewTV精品体育 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225922/1.m3u8
NewTV精品大剧 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225925/1.m3u8
NewTV精品大剧 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226291/1.m3u8
NewTV精品大剧 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226331/1.m3u8
NewTV精品纪录 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226293/1.m3u8
NewTV精品纪录 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226332/1.m3u8
NewTV超级体育 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226157/1.m3u8
NewTV超级体育 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226158/1.m3u8
NewTV超级体育 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226232/1.m3u8
NewTV超级体育 CQ,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226348/1.m3u8
NewTV超级电影 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226133/1.m3u8
NewTV超级电影 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8
NewTV超级电影 CQ,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226369/1.m3u8
NewTV超级电视剧 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225864/1.m3u8
NewTV超级电视剧 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226253/1.m3u8
NewTV超级电视剧 CQ,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226368/1.m3u8
NewTV超级综艺 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226127/1.m3u8
NewTV超级综艺 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226231/1.m3u8
NewTV超级综艺 CQ,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226370/1.m3u8
NewTV金牌综艺 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225920/1.m3u8
NewTV金牌综艺 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226296/1.m3u8
NewTV金牌综艺 HD,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226347/1.m3u8
海看大片,http://120.221.5.113:8089/PLTV/88888888/224/3221225632/index.m3u8
海看剧场,http://120.221.5.113:8089/PLTV/88888888/224/3221226053/index.m3u8
海看热播,http://120.221.5.108:8089/PLTV/88888888/224/3221225878/index.m3u8
海看爱宠,http://120.221.5.113:8089/PLTV/88888888/224/3221226071/index.m3u8
海看电竞,http://120.221.5.165:8089/PLTV/88888888/224/3221225629/index.m3u8
海看少儿,http://120.221.5.101:8089/PLTV/88888888/224/3221225943/index.m3u8
海看教育,http://120.221.5.113:8089/PLTV/88888888/224/3221225852/index.m3u8
海看健康,http://120.221.5.113:8089/PLTV/88888888/224/3221226039/index.m3u8
海看演艺,http://120.221.5.113:8089/PLTV/88888888/224/3221226027/index.m3u8
爱军武,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230083/01.m3u8
爱解密,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230080/01.m3u8
爱历史,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230100/01.m3u8
爱美食,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230115/01.m3u8
爱探索,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230112/index.m3u8
爱科学,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230106/index.m3u8
爱娱乐,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230077/index.m3u8
爱旅行,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230052/index.m3u8
爱猎奇,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230097/index.m3u8
爱时尚,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230109/01.m3u8
爱世界,http://117.148.187.83/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230046/01.m3u8
DOX映画,http://39.135.19.169:18890/PLTV/88888888/224/3221226039//index.m3u8?fmt=ts2hls
DOX剧场,http://39.135.19.169:18890/PLTV/88888888/224/3221226013/1/index.m3u8?fmt=ts2hls
DOX新知,http://39.135.19.169:18890/PLTV/88888888/224/3221226014/1/index.m3u8?fmt=ts2hls
DOX新艺,http://39.135.19.169:18890/PLTV/88888888/224/3221226017/1/index.m3u8?fmt=ts2hls
DOX院线,http://39.135.19.169:18890/PLTV/88888888/224/3221226020/1/index.m3u8?fmt=ts2hls
DOX雅趣,http://39.135.19.169:18890/PLTV/88888888/224/3221226042/1/index.m3u8?fmt=ts2hls
DOX怡家,http://39.135.19.169:18890/PLTV/88888888/224/3221226016/1/index.m3u8?fmt=ts2hls
DOX英伦,http://39.135.19.169:18890/PLTV/88888888/224/3221226045/1/index.m3u8?fmt=ts2hls
G+TV华语电影,http://39.135.19.162:18890/PLTV/88888888/224/3221225787/1/index.m3u8?fmt=ts2hls
G+TV海外佳片,http://39.135.19.162:18890/PLTV/88888888/224/3221225786/1/index.m3u8?fmt=ts2hls
G+TV经典剧场,http://39.135.19.162:18890/PLTV/88888888/224/3221225782/1/index.m3u8?fmt=ts2hls
G+TV都市剧场,http://39.135.19.162:18890/PLTV/88888888/224/3221225783/1/index.m3u8?fmt=ts2hls
G+TV谍战剧场,http://39.135.19.162:18890/PLTV/88888888/224/3221225784/1/index.m3u8?fmt=ts2hls
金鹰纪实,http://39.135.19.162:18890/PLTV/88888888/224/3221225671/1/index.m3u8?fmt=ts2hls
芒果TV,http://112.50.243.8/PLTV/88888888/224/3221226692/1.m3u8
新视觉,http://140.207.241.2:8080/live/program/live/xsjhd/4000000/mnf.m3u8
动漫秀场,http://140.207.241.2:8080/live/program/live/dmxchd/4000000/mnf.m3u8
游戏风云,http://140.207.241.2:8080/live/program/live/yxfyhd/4000000/mnf.m3u8
劲爆体育,http://140.207.241.2:8080/live/program/live/jbtyhd/4000000/mnf.m3u8
魅力足球,http://140.207.241.2:8080/live/program/live/mlyyhd/4000000/mnf.m3u8
欢笑剧场,http://140.207.241.2:8080/live/program/live/hxjchd/4000000/mnf.m3u8
极速汽车,http://140.207.241.2:8080/live/program/live/jsqchd/4000000/mnf.m3u8
生活时尚,http://140.207.241.2:8080/live/program/live/shsshd/4000000/mnf.m3u8
全纪实,http://140.207.241.2:8080/live/program/live/qjshd/4000000/mnf.m3u8
都市剧场,http://140.207.241.2:8080/live/program/live/dsjchd/4000000/mnf.m3u8
幸福彩,http://140.207.241.2:8080/live/program/live/xfchd/4000000/mnf.m3u8
上海外语,http://140.207.241.2:8080/live/program/live/wypdhd/4000000/mnf.m3u8
东方影视,http://140.207.241.2:8080/live/program/live/dsjpdhd/4000000/mnf.m3u8
峨嵋电影HD,http://scgctvshow.sctv.com/hdlive/emei/1.m3u8
峨嵋电影FHD,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-businessmbble/live/scem/index.m3u8
湖南教育,http://180.97.123.180/sk.live.otvcloud.com/otv/skcc/live/channel43021/index.m3u8
湖南经视,http://180.97.123.180/sk.live.otvcloud.com/otv/skcc/live/channel43024/index.m3u8
湖南娱乐,http://180.97.123.180/sk.live.otvcloud.com/otv/skcc/live/channel43027/index.m3u8
湖南都市,http://180.97.123.180/sk.live.otvcloud.com/otv/skcc/live/channel43028/index.m3u8
湖南电影,http://180.97.123.180/sk.live.otvcloud.com/otv/skcc/live/channel43029/index.m3u8
湖南电视,http://180.97.123.180/sk.live.otvcloud.com/otv/skcc/live/channel43030/index.m3u8
湖南公共,http://180.97.123.180/sk.live.otvcloud.com/otv/skcc/live/channel43031/index.m3u8
武术频道,http://120.221.5.102:8089/PLTV/88888888/224/3221225996/index.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
中国气象,http://hls.weathertv.cn/tslslive/qCFIfHB/hls/live_sd.m3u8
四海钓鱼,http://125.210.152.18:9090/live/SHDY.m3u8
丝路频道,http://stream2.xiancity.cn/xatv5/sd/live.m3u8
CPT汽車,http://stream.chinactv.com/ctv5/sd/live.m3u8
CIBN频道,#genre# 
CIBN精品影院,https://live.elibei.com/tv/channel/cibn?id=0
CIBN生活,https://live.elibei.com/tv/channel/cibn?id=1
CIBN军事,https://live.elibei.com/tv/channel/cibn?id=2
CIBN怡家,https://live.elibei.com/tv/channel/cibn?id=4
CIBN文旅中国,https://live.elibei.com/tv/channel/cibn?id=5
CIBN今日推荐,https://live.elibei.com/tv/channel/cibn?id=6
CIBN嗨播1,https://live.elibei.com/tv/channel/cibn?id=7
CIBN时尚生活,https://live.elibei.com/tv/channel/cibn?id=8
CIBN留学世界,https://live.elibei.com/tv/channel/cibn?id=9
CIBN经典剧场,https://live.elibei.com/tv/channel/cibn?id=10
CIBN风尚运动,https://live.elibei.com/tv/channel/cibn?id=11
CIBN汽车,https://live.elibei.com/tv/channel/cibn?id=12
CIBN快乐购物,https://live.elibei.com/tv/channel/cibn?id=13
CIBN映画,https://live.elibei.com/tv/channel/cibn?id=14
CIBN嗨播2,https://live.elibei.com/tv/channel/cibn?id=15
CIBN情感影院,https://live.elibei.com/tv/channel/cibn?id=16
CIBN骄阳剧场,https://live.elibei.com/tv/channel/cibn?id=17
CIBN健康,https://live.elibei.com/tv/channel/cibn?id=18
CIBN嗨播3,https://live.elibei.com/tv/channel/cibn?id=19
CIBN全球购,https://live.elibei.com/tv/channel/cibn?id=20
CIBN全电竞,https://live.elibei.com/tv/channel/cibn?id=21
CIBN喜剧影院,https://live.elibei.com/tv/channel/cibn?id=22
CIBN炫佳动漫,https://live.elibei.com/tv/channel/cibn?id=23
CIBN微电影,https://live.elibei.com/tv/channel/cibn?id=24
CIBN嗨播4,https://live.elibei.com/tv/channel/cibn?id=25
CIBN快乐购,https://live.elibei.com/tv/channel/cibn?id=26
CIBN热卖推荐,https://live.elibei.com/tv/channel/cibn?id=28
CIBN院线大片,https://live.elibei.com/tv/channel/cibn?id=29
CIBN品质生活,https://live.elibei.com/tv/channel/cibn?id=30
CIBN古装剧场,https://live.elibei.com/tv/channel/cibn?id=31
CIBN嗨播5,https://live.elibei.com/tv/channel/cibn?id=32
CIBN动漫剧场,https://live.elibei.com/tv/channel/cibn?id=33
CIBN好莱坞,https://live.elibei.com/tv/channel/cibn?id=34
CIBN家居用品,https://live.elibei.com/tv/channel/cibn?id=35
CIBN朵丫乐园,https://live.elibei.com/tv/channel/cibn?id=36
CIBN嗨播6,https://live.elibei.com/tv/channel/cibn?id=37
斗牛财经,https://live.elibei.com/tv/channel/cibn?id=38
CIBN流金岁月,https://live.elibei.com/tv/channel/cibn?id=39
CIBN嗨播7,https://live.elibei.com/tv/channel/cibn?id=40
无信号,https://live.elibei.com/tv/channel/cibn?id=41
CIBN艺术院线,https://live.elibei.com/tv/channel/cibn?id=42
CIBN嗨播8,https://live.elibei.com/tv/channel/cibn?id=43
CIBN嗨播9,https://live.elibei.com/tv/channel/cibn?id=44
CIBN嗨播10,https://live.elibei.com/tv/channel/cibn?id=45
CIBN新知,https://live.elibei.com/tv/channel/cibn?id=46

明星轮播,#genre#
周星驰2,http://huya.dszbdq.cn/?id=zxc
周星驰2,http://itv.chaoshanren.site/huya_demo.php?id=16e3370
李连杰,http://huya.dszbdq.cn/?id=llj
周润发,http://huya.dszbdq.cn/?id=zrf2
刘德华,http://huya.dszbdq.cn/?id=ldh

周星驰电影,http://kuqq.tk/00/huya.php?id=11342412
林正英电影,http://kuqq.tk/00/huya.php?id=11342421
成龙电影,http://kuqq.tk/00/huya.php?id=11342386
李连杰电影,http://kuqq.tk/00/huya.php?id=11342390
吴京电影,http://kuqq.tk/00/huya.php?id=11602045
刘德华电影,http://kuqq.tk/00/huya.php?id=11342424
五福星电影,http://kuqq.tk/00/huya.php?id=11282233
甄子丹电影,http://kuqq.tk/00/huya.php?id=11352935
周润发电影,http://kuqq.tk/00/huya.php?id=11342387
沈腾电影,http://kuqq.tk/00/huya.php?id=11601968
洪金宝电影,http://kuqq.tk/00/huya.php?id=11342427
徐峥电影,http://kuqq.tk/00/huya.php?id=11602043
赌片电影,http://kuqq.tk/00/huya.php?id=11342399
黑帮电影,http://kuqq.tk/00/huya.php?id=11336719

KiD电影一台,http://101.71.255.229:6610/zjhs/2/10052/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
KiD电影二台,http://101.71.255.229:6610/zjhs/2/10037/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
KiD动画,http://101.71.255.229:6610/zjhs/2/10043/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
星光影视台,https://dlhls-cdn-mp.zhanqi.tv/zqlive/299458_Av0vD.m3u8
KiD影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
KiD影视①,http://112.50.243.8/PLTV/88888888/224/3221226736/1.m3u8 
KiD影视②,http://112.50.243.8/PLTV/88888888/224/3221225881/1.m3u8 
KiD影视③,http://112.50.243.8/PLTV/88888888/224/3221226708/1.m3u8 
KiD影视④,http://112.50.243.8/PLTV/88888888/224/3221226712/1.m3u8 
KiD影视⑤,http://112.50.243.8/PLTV/88888888/224/3221225893/1.m3u8 
KiD影视⑥,http://112.50.243.8/PLTV/88888888/224/3221226692/1.m3u8 
KiD影视⑦,http://112.50.243.8/PLTV/88888888/224/3221226754/1.m3u8 
KiD影视⑧,http://112.50.243.8/PLTV/88888888/224/3221226741/1.m3u8 
CBN影院,http://116.199.5.51:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=71&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
亚洲影院,http://101.71.255.229:6610/zjhs/2/10052/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10052&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=C3V7K4ET1VFDUJY6C1IASRV55G66&ts=1553493153
新白娘子传奇2,http://cn-zjwz-dx-live-01.bilivideo.com/live-bvc/131414/live_20051598_65279225.m3u8
新白娘子传奇3,http://cn-hbyc2-dx-live-05.live-play.acgvideo.com/live-bvc/live_24837586_3713329.m3u8
海爷TV动漫,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/492270/live_189986442_7728008.m3u8
海爷TV国外,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/211012/live_52370715_1734265.m3u8
海爷TV科幻,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/243318/live_261831479_8429255.m3u8
海爷TV恐怖,https://cn-jswx2-cmcc-live-01.bilivideo.com/live-bvc/428049/live_280698572_9101071.m3u8
斗鱼1厅,http://tx2play1.douyucdn.cn:80/live/122402rK7MO9bXSq.flv
斗鱼2厅,http://tx2play1.douyucdn.cn/live/252802rbQGaZXUQi.flv



元旦快乐,#genre#
美亚电影,http://ub.ukiss8.com/live/375/137603a62a70d5aec2c03696a0803dce/index.m3u8
星卫电影,http://ub.ukiss8.com/live/496/d0443e4f837f8a978d56868da3dbc4f8/index.m3u8
卫视电影,http://ub.ukiss8.com/live/93/fbaa95ba81e9eb3cd7db02c8d50d6611/index.m3u8
东森电影,http://ub.ukiss8.com/live/350/76be36c52eb6bea4c068411d509ed4b8/index.m3u8
HKC电影,http://ub.ukiss8.com/live/354/e33d6e97afec4bc4b5fac7e1a7c343a4/index.m3u8
东森洋片,http://ub.ukiss8.com/live/1128/76f0e34cc3931154e8e0470b3f1e4bf0/index.m3u8
龙翔电影,http://ub.ukiss8.com/live/373/c5fc219237586c07a46bc827d4029b24/index.m3u8
爆谷台,http://ub.ukiss8.com/live/152/c3e54752ab779d6d42f0810a61ce7165/index.m3u8
纬来电影,http://ub.ukiss8.com/live/96/3b503d12a156efc7d2eda12de19d5272/index.m3u8
18台,http://ub.ukiss8.com/live/44/05a8fcf4c14bd564dfa2cacba9442d06/index.m3u8
ATV亚视台,http://ub.ukiss8.com/live/1457/56421bb2cfbba89b2d6bf5236cc77b37/index.m3u8
TVB翡翠,http://ub.ukiss8.com/live/30/66dfdb7d8d11ee8dfc8b0c1be497a02d/index.m3u8
TVB明珠,http://ub.ukiss8.com/live/391/be89028735494990b0278c602fa654f0/index.m3u8
无线新闻,http://ub.ukiss8.com/live/45/766ea7fe49a33cd43dd5a7e8cdabfac5/index.m3u8
有线新闻,http://ub.ukiss8.com/live/395/cdf143da5df87374dcf213dab8f1aa95/index.m3u8
爱尔达戏剧,http://ub.ukiss8.com/live/500/b81efe7c97cd71ab3dc5d2462adadca1/index.m3u8
八大戏剧,http://ub.ukiss8.com/live/81/c321a44eb0f0459cf54acd4b5b57e854/index.m3u8
纬来戏剧,http://ub.ukiss8.com/live/339/e7e8b41f4604e13f2164cfb63b1f39e0/index.m3u8
东森戏剧,http://ub.ukiss8.com/live/321/250219c37ad769e7f03720e765bf7965/index.m3u8
TVB星河,http://ub2.ukiss8.com/live/1079/b1f1114e099395a1fae085a0d4a5b927/index.m3u8
TVB经典,http://ub2.ukiss8.com/live/1083/fd7cd5faae73b3e5d4d88f48fd14b32d/index.m3u8
卫视卡式台,http://ub2.ukiss8.com/live/1085/62ca604fd5a0143591d2c42251f77e6c/index.m3u8
欢喜台,http://ub2.ukiss8.com/live/432/695813be7e42d11e3f6993f68352872a/index.m3u8
全佳台,http://ub2.ukiss8.com/live/427/33d899a2b3eb1c7017b63e021829f84e/index.m3u8
小太阳,http://ub2.ukiss8.com/live/443/c2a364df6f51534f74e93203e82ae4df/index.m3u8
城市电视,http://ub2.ukiss8.com/live/1289/239f9a49cf8a7fbb5ac5078453b844d1/index.m3u8

公視,mitv://ns2.hellotvvod.com:9906/5fc89eac000ec1d1514274296f4d5637.ts
公視台語台,mitv://ns2.hellotvvod.com:9906/5fad31c7000e8128ba20b1fa4c505a37.ts
好消息,mitv://ns2.hellotvvod.com:9906/5fb68539000005a60a8f07284c73094d.ts
原住民族電視台,mitv://ns2.hellotvvod.com:9906/5fd0b6af0008bd4470e0484d67f83ae2.ts
客家電視台,mitv://ns2.hellotvvod.com:9906/5fce4ce900062b2067731a3159531ad6.ts
八大第一台,mitv://ns2.hellotvvod.com:9906/5fc8a0420006e4ca5148a4155c5a661f.ts
八大戲劇台,mitv://ns2.hellotvvod.com:9906/5fc8a12900013eaf514c28f64701660a.ts
JET 綜合台,mitv://ns2.hellotvvod.com:9906/5fbb82fc0003ae0e1e0e49cb50dc6800.ts
八大娛樂台,mitv://ns2.hellotvvod.com:9906/5fc8a042000108b55148a28f693f3237.ts
非凡商業台,mitv://ns2.hellotvvod.com:9906/5fb3f20000050559007ff1c859224981.ts
公視3台,mitv://ns2.hellotvvod.com:9906/5fad31c70008e3bdba20b09374541ed5.ts
Baby TV,mitv://ns2.hellotvvod.com:9906/5fc89fa60001bc4a5146415e6c991130.ts
ELTV生活英語台,mitv://ns2.hellotvvod.com:9906/5fc6573400060509485b452737227be4.ts
靖洋卡通Nice Bingo,mitv://ns2.hellotvvod.com:9906/5fbd15b60003fec22433706a424e21dd.ts
靖天卡通台,mitv://ns2.hellotvvod.com:9906/5fbd0dc100091e3e24145cba01e479b2.ts
達文西頻道,mitv://ns2.hellotvvod.com:9906/5fc50018000d52c4431f01ab0f2b262e.ts
國會頻道1,mitv://ns2.hellotvvod.com:9906/5fce495800059b6767652baa76092132.ts
國會頻道2,mitv://ns2.hellotvvod.com:9906/5fce4957000ed2dc67652a14758711c2.ts
MTV Live,mitv://ns2.hellotvvod.com:9906/5fad0950000c436fb982a0961f01144e.ts
Mezzo Live,mitv://ns2.hellotvvod.com:9906/5fd893400001cac88f95e56c2c993dd0.ts
TRACE Urban,mitv://ns2.hellotvvod.com:9906/5fd907f400090583915dc67051805737.ts
